Country,CountryCode,Province,City,CityCode,Lat,Lon,Cases,Status,Date
Singapore,SG,,,,1.35,103.82,1900761,confirmed,2022-09-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1904192,confirmed,2022-09-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1907907,confirmed,2022-09-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1911417,confirmed,2022-10-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1914280,confirmed,2022-10-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1916993,confirmed,2022-10-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1924139,confirmed,2022-10-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1930062,confirmed,2022-10-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1936270,confirmed,2022-10-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1942204,confirmed,2022-10-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1948402,confirmed,2022-10-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1953197,confirmed,2022-10-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1957916,confirmed,2022-10-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1969648,confirmed,2022-10-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1979259,confirmed,2022-10-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1988760,confirmed,2022-10-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1997847,confirmed,2022-10-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,2005884,confirmed,2022-10-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,2012065,confirmed,2022-10-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,2017261,confirmed,2022-10-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,2029195,confirmed,2022-10-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,2037947,confirmed,2022-10-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,2046123,confirmed,2022-10-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,2053370,confirmed,2022-10-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,2059709,confirmed,2022-10-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,2064163,confirmed,2022-10-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,2067790,confirmed,2022-10-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,2070784,confirmed,2022-10-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,2080341,confirmed,2022-10-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,2086588,confirmed,2022-10-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,2091889,confirmed,2022-10-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,2096520,confirmed,2022-10-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,2099760,confirmed,2022-10-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,2102372,confirmed,2022-10-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,2108024,confirmed,2022-11-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,2112110,confirmed,2022-11-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,2115621,confirmed,2022-11-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,2118749,confirmed,2022-11-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,2121435,confirmed,2022-11-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,2123328,confirmed,2022-11-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,2125004,confirmed,2022-11-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,2128572,confirmed,2022-11-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,2131554,confirmed,2022-11-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,2134319,confirmed,2022-11-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,2136658,confirmed,2022-11-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,2138598,confirmed,2022-11-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,2140099,confirmed,2022-11-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,2141411,confirmed,2022-11-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,2144522,confirmed,2022-11-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,2146706,confirmed,2022-11-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,2148794,confirmed,2022-11-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,2150702,confirmed,2022-11-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,2152368,confirmed,2022-11-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,2153535,confirmed,2022-11-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,2154633,confirmed,2022-11-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,2157021,confirmed,2022-11-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,2158709,confirmed,2022-11-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,2160324,confirmed,2022-11-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,2161673,confirmed,2022-11-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,2162963,confirmed,2022-11-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,2163872,confirmed,2022-11-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,2164689,confirmed,2022-11-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,2166527,confirmed,2022-11-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,2167897,confirmed,2022-11-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,2169201,confirmed,2022-12-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,2170498,confirmed,2022-12-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,2171550,confirmed,2022-12-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,2172396,confirmed,2022-12-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,2173172,confirmed,2022-12-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,2174989,confirmed,2022-12-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,2176338,confirmed,2022-12-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,2177701,confirmed,2022-12-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,2179044,confirmed,2022-12-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,2180146,confirmed,2022-12-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,2181048,confirmed,2022-12-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,2181788,confirmed,2022-12-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,2183605,confirmed,2022-12-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,2184952,confirmed,2022-12-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,2186214,confirmed,2022-12-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,2187459,confirmed,2022-12-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,2188511,confirmed,2022-12-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,2189349,confirmed,2022-12-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,2190057,confirmed,2022-12-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,2191597,confirmed,2022-12-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,2192690,confirmed,2022-12-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,2193890,confirmed,2022-12-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,2194963,confirmed,2022-12-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,2195980,confirmed,2022-12-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,2196690,confirmed,2022-12-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,2197084,confirmed,2022-12-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,2197690,confirmed,2022-12-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,2199237,confirmed,2022-12-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,2200353,confirmed,2022-12-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,2201379,confirmed,2022-12-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,2202214,confirmed,2022-12-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,2202756,confirmed,2023-01-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,2203146,confirmed,2023-01-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,2203702,confirmed,2023-01-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,2205237,confirmed,2023-01-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,2206153,confirmed,2023-01-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,2206986,confirmed,2023-01-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,2207670,confirmed,2023-01-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,2208216,confirmed,2023-01-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,2208601,confirmed,2023-01-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,2209511,confirmed,2023-01-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,2210109,confirmed,2023-01-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,2210633,confirmed,2023-01-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,2211131,confirmed,2023-01-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,2211546,confirmed,2023-01-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,2211855,confirmed,2023-01-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,2212131,confirmed,2023-01-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,2212684,confirmed,2023-01-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,2213091,confirmed,2023-01-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,2213435,confirmed,2023-01-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,2213795,confirmed,2023-01-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,2214064,confirmed,2023-01-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,2214234,confirmed,2023-01-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,2214312,confirmed,2023-01-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,2214437,confirmed,2023-01-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,2214601,confirmed,2023-01-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,2215109,confirmed,2023-01-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,2215527,confirmed,2023-01-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,2215889,confirmed,2023-01-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,2216185,confirmed,2023-01-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,2216458,confirmed,2023-01-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,2217110,confirmed,2023-01-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,2217575,confirmed,2023-02-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,2218050,confirmed,2023-02-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,2218508,confirmed,2023-02-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,2218881,confirmed,2023-02-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,2219180,confirmed,2023-02-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,2219431,confirmed,2023-02-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,2220062,confirmed,2023-02-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,2220534,confirmed,2023-02-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,2220999,confirmed,2023-02-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,2221438,confirmed,2023-02-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,2221762,confirmed,2023-02-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,2222006,confirmed,2023-02-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,2226397,confirmed,2023-02-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,2226397,confirmed,2023-02-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,2230868,confirmed,2023-03-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,2235294,confirmed,2023-03-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,2235294,confirmed,2023-03-09T00:00:00Z
